hunrdeds rocket launched gaza israel	people die angry to get away brave gets killed to kill people to have a rocket launch happy to get rid of them	0	0	1	0	0
john paul stevens eviscerated antonin scalia	gets hurt sad to get away from him violent gets killed to be avenged to get a knife sad to be avenged	1	0	0	0	0
put dream number num nba draft pick zion williamson emotional talking mother	none none none none none none none none none	0	0	1	0	0
un war set back yemen development num year	people are affected angry to thank personx dominant gets promoted to be in charge to be in charge good to get a better deal	0	0	0	1	0
schiff evidence iran tanker attack strong	people are attacked by the military angry to avoid the situation smart gets accused to be correct to have the evidence angry to get rid of the evidence	0	0	0	0	1
politico democrat daca amnesty stall amid political fear migrant crime	people are arrested sad to be a good citizen racist is arrested to be a good citizen to be a politician good to make sure they do not get caught again	0	0	0	0	1
sothebys snapped french tycoon drahi num billion	gets money angry to get paid careless gets a new job to be rich to be in a bad mood sad to get rid of them	0	0	0	0	1
africa eye front line nigeria energy crisis	people are affected angry to avoid him aggressive gets stressed to be in control to be in the wrong place angry to be successful	0	0	1	0	0
trump baby blimp take flight president return ireland	people mourn happy to celebrate brave gets shot to be a good leader to get on a plane happy to get a job	0	0	0	0	1
living grid safe hurricane puerto rico	people get killed safe to thank personx safe gets mugged to be safe to be a seafaring man safe to avoid the law	1	0	0	0	0
celebration puerto rico governor rossell resigns	people lose money angry to get their money back lazy gets a new position to be free of disease to have a job sad to get a raise	0	0	1	0	0
trump call smollett case embarrassment country raucous rally	people are offended annoyed to get away mean gets yelled at to make people angry to be in public embarrassed to get a drink	0	0	0	1	0
curl biden shamelessly begged money day long	gets tired of personx annoyed to give personx a raise needy gets scolded to be rich to have money guilty to be a good person	0	0	0	0	1
attack assyrian northern iraq christian minority recommits homeland	people are killed angry to get rid of him racist gets arrested to be a racist to be in a racist group satisfied to be a leader	0	0	0	0	1
usa woman soccer team literal goal	they get a trophy happy to be competitive athletic gets praised to win the game to train happy to win	1	0	0	0	0
mccarthy slam dems passing minimum wage bill	loses money annoyed to pay personx irresponsible gets yelled at to be fair to have a job guilty to get a raise	0	0	0	0	1
num year id migrant kid separated family	get divorced sad to get back together lonely gets stressed out to have a family to be married happy to go to the beach	0	1	0	0	0
nepal everest rule change traffic jam death	people are safer scared to listen brave gets stressed to be right to have been arrested nervous to be safe	0	0	1	0	0
num megaphone gunman shut site creator	people are scared of the noise annoyed to listen dominant is respected by others to be heard to be a leader good to be heard	0	0	1	0	0
load crap brit hume buying bidens late apology anita hill	none none none none none none none none none	0	0	0	0	1
surprise usa sanction saber rattling led iran renewed uranium enrichment	none none none none none none none none none	1	0	0	0	0
photo week snowy ladybug shattered lance mexican smog	people are hurt annoyed to go home careless gets dirty to be a bad person to have been in the wrong city happy to get a drink	1	0	0	0	0
defense bill take aim china growing influence	people lose money angry to protest determined gets arrested to be in charge to be a politician powerful to win the war	0	0	0	0	1
benjamin netanyahu plan honor trump putting awful	people are hurt sad to thank him mean is criticized to show his wealth to be in the wrong place guilty to be successful	0	1	0	0	0
republican impeachment demolished party embarrassing defense trump	people are in pain angry to protest racist is yelled at to be right to be in office happy to be a leader	0	1	0	0	0
party organiser describe weirdest way people smuggle drug	people get arrested for drugs disgusted to get away with it weird gets arrested to be a drug dealer to have a lot of money satisfied to get people to do something else	1	0	0	0	0
mad hillary tweet nagging hasbro remove trump word scrabble app backfire bigly	none none none none none none none none none	0	0	0	0	1
disaster aid stall house republican object	people are affected upset to protest unintelligent gets fired to be a good citizen to be a politician sad to win the election	1	0	0	0	0
fiat chrysler proposes num merger renault	they get a new job happy to get their money greedy gets a big tip to be in control to get the paperwork excited to get a new car	0	0	1	0	0
christchurch shooter told police bomb moment arrest	people are shocked surprised to call the police scared gets arrested to inform to be in the wrong place at the wrong time nervous to get away	0	0	0	1	0
north carolina governor fire proposing freezing school voucher program	people are affected by the cold weather angry to protest brave gets burned to be a good citizen to have a reason nervous to get the job done	1	0	0	0	0
giving birth wake storm	people die scared to cry brave gets killed to be a hero to be a tornado scared  to get out of the storm	1	0	0	0	0
expert accuse china murdering people taking organ	people are dead angry to get away with it mean gets accused to be right to have a reason satisfied to make a report	1	0	0	0	0
lauren sanchez patrick whitesell file divorce bezos split finalizeds	none none none none none none none none none	0	0	0	0	1
california dems resolution link israel tree life synagogue massacre report	people are killed grateful to protest wise is asked to help to be a good person to be a minister good to make a report	0	0	0	0	1
trump lash central america mexico border	people get shot scared to get away brave gets arrested to get away from the border to buy plane tickets happy to get a passport	0	0	0	1	0
time cover picturing buttigieg family display heterosexuality woman	none none none none none none none none none	0	0	0	0	1
dear pepper trouble friend	gets hurt annoyed to get away from personx annoying gets scolded by the girls to have fun to have a problem sad to apologize	1	0	0	0	0
fleabag poignant insight sisterhood	gets into argument enlightened to listen wise gets asked questions to be a good listener to be a seeker enlightened to be a better person	1	0	0	0	0
world happiest people beautifully simple tackle loneliness	they are surprised happy to be left alone humble is praised to be happy to have a lot of time to spare happy to be happy	0	0	1	0	0
william barr threw wolf trump	gets into trouble angry to win brave gets caught to be the worst to be a coward powerful to be a hero	0	1	0	0	0
veteran journalist writes horrifying account trump raping num year ago	gets fired angry to tell their friends smart gets called a rapist to be a writer to write about the incident satisfied to publish the story	0	1	0	0	0
horsest democratic candidate responds disqualified dnc debate	people vote for person x angry to win the debate smart gets yelled at to win the election to debate happy to win	0	0	0	0	1
republican cynical strategy win jewish vote	they get into a fight sad to vote for the same candidate smart gets called racist to be a winner to have a strategy happy to get a better job	1	0	0	0	0
lawmaker skipping time cancer recovery block anti-abortion bill wouldnt live	none none none none none none none none none	0	1	0	0	0
police protester clash hong kong anniversary	people get killed by police angry to protest aggressive gets arrested to be a bad influence to be in the wrong place angry to get rid of the chinese	1	0	0	0	0
photograph inside fire-ravaged notre dame reveal heartbreak hope	people cry sad to cry brave to be honest to make them feel bad to be in a bad mood sad to be a hero	0	1	0	0	0
stunning seven-bed cornish manor house overlooking st michael mount market num	none none none none none none none none none	0	0	0	1	0
man num dy falling stair vicious attack pub	gets arrested sad to cry dead gets injured to get away to be in the wrong place sad to get up	0	0	0	1	0
blame iran tanker attack gulf oman oil price rise	people lose money angry to avoid the situation greedy gets stressed to be angry to have been asked for help angry to make sure the oil is good	0	0	0	0	1
live remember agns vardas	they get to see what they do happy to get away from him aware gets a good deal to be aware to have a good memory happy to be happy	1	0	0	0	0
trump ally assail mueller report defend conclusion	they get into trouble angry to argue smart gets attacked to win the war to have a reason to do so satisfied to make a report	0	0	1	0	0
lori loughlin daughter criminal investigation admission scandal	gets arrested angry to cry criminal gets caught to be a bad influence to be a cop guilty to get away with it	0	1	0	0	0
casualty palm oil industry orangutan mother shot num time	loses respect for personx sad to get medical help unlucky gets a black eye to be a success to be a doctor sad to get medical help	0	0	1	0	0
suspected poacher killed elephant remains eaten lion south africa	people are killed sad to get rid of him aggressive gets poisoned to be a vegetarian to be a vegetarian sad to be a vegetarian	0	1	0	0	0
revulsion northern ireland riot fatal shooting	people died scared to get out of the country dangerous gets shot to be a hero to be a policeman scared to get out of it	0	0	0	1	0
joy behar blame trump deadly synagogue attack culprit	people are dead angry to get away ignorant gets caught to be right to have been betrayed by someone justified to be correct	0	0	0	0	1
trump push bailout patriot farmer hurt trade war	people lose their crops sad to protest aggressive gets arrested to be a good person to have a reason justified to be a leader	0	0	0	1	0
laura ingraham think mass shooter-praising anti-semite censored	none none none none none none none none	1	0	0	0	0
ocasio-cortez double va problem myth	people are confused annoyed to get away from personx smart gets in trouble to be a liar to have knowledge good to get away with it	0	0	0	0	1
bad law corrupting obstruction debate	people are influenced annoyed to listen intelligent gets caught to make people believe something is right to be a politician satisfied to win	0	0	0	1	0
kellyanne conway slam obama hillary confusion victim	it was bad shocked to get away from personx smart is asked questions to make people angry to be a racist satisfied to make sure everyone is ok	0	1	0	0	0
blue state warned salt apocalypse happened	people get sick annoyed to ignore the warning smart is ignored to be correct to have been asked to explain it worried to be right	0	1	0	0	0
ari fleischer lied people died	cries sad to cry deceitful gets arrested to be mean to lie to people guilty to hide	0	0	0	0	1
hacked border surveillance firm lobbied downplay security privacy concern technology	none none none none none none none none none	0	1	0	0	0
germany neo-nazi terrorism epidemic	people get killed nervous to get away dangerous gets arrested to be a racist to have been exposed to the german military nervous to get away with it	0	0	0	1	0
trump suggests kerry meeting iran big violation logan act	people are affected by the information annoyed to listen to the information smart gets yelled at to get people in the know to be a leader satisfied to get a response	0	0	0	0	1
booker biden dealing trump racism political currency	people are victimized by personx's behavior angry to win unintelligent gets caught to win the game to have a bad reputation sad to win	0	0	0	0	1
tlaib tweet happy passover picture loaf bread	people are surprised happy to eat the bread greedy gets dirty to eat to buy bread happy to eat	0	0	0	0	1
bengal waive troubled running back walton	loses money angry to win aggressive gets sweaty to be in control to be in a race happy to win	0	0	0	0	1
gop lawmaker introduce bill supreme court justice num	people get arrested happy to be represented powerful 000 people to be a good citizen to be a judge happy to make a speech	1	0	0	0	0
child dy usa government custody december	cries sad to cry dead gets buried to die to be a child sad to be buried	0	0	1	0	0
war iran wouldnt iraq worse	they are safer sad to avoid the iraq dumb they would have to be in a different country to not be like iraq to be in iraq sad to get out	0	1	0	0	0
intellectual assault national identity	people are hurt hurt to be safe rude gets punched to be a bully to be a racist satisfied to be acknowledged	0	0	0	0	1
trump fcc vote end local government ability regulate charge cable broadband industry	people are affected by disease bad to be successful powerful etc to be a government person to be a government person good other things	0	0	0	0	1
massive migrant mob walk border wall	people are robbed by personx annoyed to get to the border criminal gets arrested to be in the open to be a criminal happy to get a job	0	0	0	0	1
year decrying mccarthyism lindsey graham accuses member congress communist	gets in trouble angry to get away from personx racist gets called a racist to be heard to be in congress justified to be heard	1	0	0	0	0
rule polluter appeal judgment	people lose money annoyed to protest the ruling dominant is not trusted to be right to be a politician justified to win the case	0	1	0	0	0
sudanese activist army finalize power-sharing deal	people are affected by the new information angry to win the case powerful gets a new job to gain power to be a politician happy to make sure the information is accurate	0	0	0	1	0
youngest child separated family trump administration	family is sad sad to find the son sad is missed to be a child to be born sad to be alone	0	0	1	0	0
kennedy granddaughter found dead family hyannis port compound apparent drug overdose	gets arrested sad to find out who killed personx guilty gets arrested to get away with it to be at the port sad to get away with it	0	1	0	0	0
bitcoin bull wait num year cryptocurrency return all-time high	none none none none none none none none none	0	0	1	0	0
num gang member convicted atlanta brutal murder	get arrested sad to win criminal gets arrested to be mean to get caught sad to be a criminal	0	0	0	1	0
melbourne driver slammed concrete barrier break silence road rage incident	gets injured angry to get out of the car reckless gets arrested to be heard to be driving upset to get out of the car	0	0	0	1	0
federal judge block arkansas kentucky medicaid work requirement	people are treated fairly grateful to get a better deal smart gets paid to be a good judge to have a reason to do so justified to make sure they are safe	1	0	0	0	0
easter read dorothy parker viciously roasting el hacky easter joke	people are offended annoyed to laugh mean gets yelled at to entertain to have a lot of people to tell sad to be a good listener	0	1	0	0	0
head program profiling muslim chicago step amid pressure	people are killed in the street by the racist scared to thank personx racist gets arrested to be safe to be a racist satisfied to make sure the information is accurate	0	1	0	0	0
secretary state pompeo american killed easter sunday	people mourn sad to protest religious is criticized to be in control to be a minister sad to get rid of all the evidence	0	0	0	1	0
citizenship question num census trump back	people are killed annoyed to protest the law racist gets arrested to be a good citizen to have the right documents happy to be a good citizen	0	0	0	1	0
viral video pope francis rejecting kiss faithful raise question	gets kissed confused to get away from him religious gets scolded to be a good person to have a video happy to be a better person	0	0	0	0	1
num killed baton rouge duplex fire id'd death accidental coroner	people are killed sad death careless the death penalty is death penalty to kill someone to have a gun sad to be correct	0	1	0	0	0
uncensored right-wing facebook clone racism nudity	people get into a fight annoyed to be protected smart is criticized to keep people safe to have a ps4 happy to keep it a secret	1	0	0	0	0
mueller made num referral potential crime office	people are more informed annoyed to listen to personx smart gets a raise to be a good example to have a job satisfied to make a settlement	1	0	0	0	0
mel blind eye blast fake report health scare	none none none none none none none none none	0	0	0	0	1
surreal pyongyang marathon spotlight tension ease	people get nervous happy to thank personx brave gets tired to be seen as a winner to be in a competition satisfied to relax	0	0	0	0	1
federal reserve lower interest rate time num recession	people lose their jobs happy to get more money responsible loses money to be a better employee to be in charge of revengeful revengeful revengeings happy to increase interest rates	0	0	0	0	1
puerto ricans resisting policing solution crisis	people lose money grateful to thank personx dominant gets arrested to be a solution to have a problem justified to be a hero	0	1	0	0	0
sneaky politics natural law	people are influenced by personx annoyed to get their money back smart gets caught to be a good citizen to have a political agenda happy to be successful	1	0	0	0	0
california parent life prison starving shackling child	they are taken care of sad to get out of jail criminal gets arrested to punish children to be a criminal guilty to get out	1	0	0	0	0
trump lauds military independence day celebration	people are offended annoyed to protest arrogant gets arrested to be a hero to be patriotic proud to be a leader	0	0	1	0	0
stunning claim trump suggests mcgahn lied oath	people are fooled cheated to ask questions deceitful gets caught to be successful to have been cheated satisfied to be a winner	1	0	0	0	0
fight trump tax return started	people lose money angry to protest determined gets arrested to be successful to be a lawyer justified to be successful	1	0	0	0	0
mueller report coming big caveat	gets a good grade happy to listen determined gets a good grade to be successful to be a manager happy to make a good report	1	0	0	0	0
weird world vegan youtube star imploding	people eat meat sad to get a better deal obsessed gets ridiculed to be like the other person to be watching a horror movie sad to get a better deal	0	1	0	0	0
num grilling mistake screw memorial day cookout	people are upset upset to get revenge careless gets scolded to be a bad example to be a bad person bad to apologize	0	0	0	0	1
photo dirt death darkness australian outback	people mourn for the dead sad to get away adventurous gets dirty to be a naturalistic person to be a naturalistic person happy to go home	1	0	0	0	0
theyre sit mueller sends dire warning russian interference usa election	none none none none none none none none none	0	1	0	0	0
feinstein introduce bill raising age purchase assault weapon california shooting	people lose money happy to get rid of him brave gets arrested to be a good citizen to have the authority happy to get rid of the weapons	0	0	0	1	0
sundance film festival co-founder year life sex abuse case	people get sick of personx sad to be successful young gets a lot of money to be a success to get pregnant happy to get a new job	0	0	0	0	1
study fentanyl death num percent west virginia	people mourn sad to get away with murder unlucky gets killed to be safe to have been poisoned sad to get away from the situation	0	0	0	0	1
political chaos israel deal blow jared kushner peace plan	people get killed angry to get rid of him aggressive gets killed to be in control to have the right information happy to make a change	1	0	0	0	0
netanyahu win leaf palestinian fearing peace plan	people pray for personx scared to avoid him brave gets stressed to be safe to be in a meeting with people happy to be safe	0	0	1	0	0
declining interest history present risk democracy	people are more careful annoyed to protest conservative gets criticized to be conservative to have a lot of money happy to be successful	0	0	1	0	0
trump issue executive order requiring govt agency provide record number citizen non-citizens country	none none none none none none none none none	0	0	0	0	1
mexico city asks donation migrant dropped	people get sick happy to help them poor gets money to be a good host to be homeless sad to get more money	0	0	1	0	0
nasdaq end num percent higher num marking record close num	none none none none none none none none none	0	0	1	0	0
peaceful conservative attacked leftist liberal question	people are hurt by the violence angry to get away from the situation racist gets attacked to be heard to be a racist satisfied to get away	0	0	0	0	1
growing obsession linking iran terrorism	people lose their lives annoyed to get rid of him greedy gets stressed to get rid of the corrupt people to have an interest in the subject nervous to make a deal	1	0	0	0	0
case missed bubble baby celebrity horse	they get yelled at happy to be happy lucky gets yelled at to be a good mother to have a baby happy to have a party	0	0	1	0	0
meme ultimate game throne battle prove hilarious comedy	people are entertained happy to be entertained entertaining happy to be a good person to be a winner happy happy	0	0	1	0	0
buttigieg attracting praise unexpected audience conservative	people are more informed happy to thank personx influential gets praised to be a success to be a representative happy to be a good example	0	0	1	0	0
american airline extends num max cancellation august	people lose their jobs happy to get a good deal responsible gets paid to be a success to have the money happy to get a new product	0	0	1	0	0
nuclear lobbying power nj utility customer pay num subsidy	people are poorer happy to get their money back greedy to be honest to be a success to be a manager happy to get a raise	0	0	1	0	0
dutch police arrest suspected gunman utrecht shooting left num dead	police are arrested sad to get away violent gets arrested to kill someone to have gun in hand sad to get rid of the evidence	0	0	0	0	1
samantha bee brutally mock bidens apology	gets hurt angry to cry mean gets yelled at to be right to have been wronged guilty to be forgiven	0	1	0	0	0
democracy dollar gillibrand plan give voter num donate campaign	people lose money happy to be a success or success generous to be a success to help people to have a plan happy to help others	0	0	1	0	0
radical root free speech	people listen annoyed to listen to person x unintelligent gets into argument to be free to have a good attitude satisfied to make people listen	0	1	0	0	0
shell challenge viral hoax fooling local news thinking teen eating plastic fun	people get sick annoyed to get away with it silly is right to be funny to be in the presence of people happy to get away from the situation	0	1	0	0	0
thousand evacuated forest fire bear music festival	people are injured happy to get rid of the smoke brave gets burned to be a good host to get supplies happy to make a speech	1	0	0	0	0
founder india biggest coffee chain missing	people are missing their coffee chain angry to find out where they are famous gets a new job to be a leader to have a lot of stuff nervous to make money	1	0	0	0	0
mep alessandra mussolini speaks twitter feud jim carrey	gets hurt annoyed to get away from the situation rude gets yelled at to be mean to be a snitch satisfied to make people mad	0	0	0	0	1
florida lawmaker approve rolling back voting right people felony conviction	people vote happy to protest the laws fair gets arrested to be fair and just to be a racist happy to enforce the laws	1	0	0	0	0
multiple fatality reported el paso shooting suspect custody	police have a suspect scared to get a lawyer criminal is questioned to be safe to be in a shooting accident sad to be a hero	0	0	1	0	0
cymabay therapeutic stock price target cut num num riley fbr	none none none none none none none none	0	0	1	0	0
technology breakthrough blackpearlchain reinventing public blockchain	people lose money happy to get a new company smart is criticized to be successful to have a company happy to make sure everyone understands the law	0	0	1	0	0
take illegal dangerous action regime change venezuela	people are arrested angry to get rid of him brave gets arrested to be a better citizen to be in charge happy to make a profit	0	1	0	0	0
spoiler shes clueless aocs attempt push universal health care rekt conservative woman num tweet	none none none none none none none none none	0	0	0	0	1
donald trump two-front trade war turn worse	loses money sad to win weak gets hurt to be successful to be in a bad situation sad to get a new job	1	0	0	0	0
britain set record num day coal power renewables surge	people lose money angry to get rid of him determined gets fired to keep the company afloat to have the ability to do so happy to be successful	1	0	0	0	0
fed va employee vet ailing kid scam million	gets scammed annoyed to get paid manipulative gets fired to get money to be in a position to do so satisfied to make money	0	1	0	0	0
democratic candidate point finger trump shooting mulvaney fair	people are insulted angry to protest racist gets accused to be racist to be a racist justified to be heard	0	1	0	0	0
dow industrials num point num percent num	they lose happy to congratulate them competitive gets a raise to be the best to be in a competition happy to win	0	0	1	0	0
market plunge trump escalates china trade war	people lose money angry to win the war aggressive gets rich to win to have the money powerful to win the war	0	0	0	1	0
judge shot disturbance indianapolis white castle	people are injured angry to get out of the situation observant gets arrested to be a judge to be in the wrong place at the wrong time happy to get the job done right	0	0	1	0	0
ambassador health update journalist attacked antifa demand justice department investigate	people lose money or power angry to get a new job authoritative personx is arrested to be a good citizen to have a reason for the attack satisfied to make sure they are ok	0	0	0	0	1
japan battle china influence zimbabwe	people are affected by the violence of japan dominated to win the war aggressive gets arrested to gain influence to have a strategy powerful to win	0	0	0	0	1
trump label mueller probe attempted coup	gets into trouble annoyed to win clever gets yelled at to be in control to be a politician satisfied to get a good deal	0	0	0	1	0
coolest sickest hottest shoe	gets yelled at disgusted to get rid of him ugly gets scolded by parents to be the best to go to a concert embarrassed to get a new pair	1	0	0	0	0
glenn greenwald chelsea manning refusal testify wikileaks save press freedom	none none none none none none none none none	1	0	0	0	0
opening weekend prof black community jordan peele back	people get a better job grateful to thank person x helpful gets thanked to be a good example to have the ability happy to be a leader	1	0	0	0	0
num swept sea group brother dove	none none none none none none none none none	1	0	0	0	0
donald trump join shannon airport hall fame	people see personx in a new light happy to get paid rich gets a new job to get rich to get tickets excited to get a job	0	0	1	0	0
trump seek usa trade accord brazil	they make a decision happy to buy the product determined gets rejected to make money to have a reason to agree happy to make money	0	0	0	0	1
eu hit qualcomm num fine pricing	gets arrested angry to win the war careless gets a bad grade to get a good grade to be in a bad mood satisfied to get a new car	0	0	1	0	0
iran seizes multiple oil tanker persian gulf	people lose their crops angry to get rid of him greedy gets arrested to make a living to buy oil happy to make money	0	0	0	0	1
trump threat led carrier deployment	people lose their homes scared to avoid death aggressive gets yelled at to be a threat to have a weapon justified to get rid of the threats	0	0	1	0	0
finding repository san onofre plant nuclear waste difficult task	they get a refund grateful to get rid of it unskilled difficult to understand to find to have the right equipment satisfied to be successful	1	0	0	0	0
deadline pass publication gender pay figure	gets money happy to write a magazine smart gets a promotion to be successful to have a magazine happy to get a good deal	1	0	0	0	0
trouble start facebooks currency succeeds	loses money happy to get a good deal smart gets a new job to be rich to be in a situation where they need to buy something sad to be successful	1	0	0	0	0
cop village convicted num crime here	none none none none none none none none none	0	0	1	0	0
house oversight committee threatens salary interior staff block interview	people lose clients angry to protest powerful gets yelled at to be in control to be a manager powerful to get a new job	0	0	1	0	0
treasury secretary steve mnuchin hold ground smack democrat lawmaker gunning trump tax return	none none none none none none none none none	0	0	0	0	1
neutron star merge form extremely powerful magnetic field	people lose their homes controlled to observe personx powerful gets into trouble to be powerful to be a magnetic field powerful to be successful	0	0	0	0	1
num apocalyptic lie fed american republican tax bill	people are affected by the loss of their money annoyed to protest racist gets accused of racist racist things to be racist to have a bad attitude guilty to get rid of the racist	0	0	0	0	1
uk brave ire tax tech company	they get a raise annoyed to get paid well smart gets a raise to be a good leader to have a budget powerful to get paid	0	0	1	0	0
mario lopez attacked parent child choose gender	they get into trouble annoyed to get away from the parent dominant is yelled at to be a parent to be a parent happy to be a good parent	0	0	0	0	1
york lawmaker advance bill provide congress trump tax return	people are poorer grateful to pay the bill powerful gets a receipt to be a good representative to have a bill happy to be fair	0	1	0	0	0
num semiautomatic rifle shatters gilroy beloved garlic festival killing num including num child	none none none none none none none none none	1	0	0	0	0
sperm donor child legal father australia high court rule	gets sued sad to get a lawyer responsible gets arrested to be a parent to be a fetus sad to get a divorce	0	0	0	0	1
racist voter suppression made alabama abortion ban	people are saved happy to protest racist gets accused of racism to be a better person to have the right opinions happy to be a better person	0	1	0	0	0
michael cohen claim federal prosecutor evidence trump-related crime	gets sued angry to file a motion smart gets called a snitch to prove his innocence to have a case guilty to get a lawyer	0	0	0	0	1
teflon toxin safety level num time lower current epa guideline	people are safe cautious to avoid him cautious is more careful to be safe to be a doctor good to be successful	0	1	0	0	0
gop lawmaker quietly turning death penalty	people are dead sad to win cautious gets arrested to be a good person to have killed someone sad to get away with it	1	0	0	0	0
moment paedophile footballer adam johnson twisted ankle stumbled bar	none none none none none none none none none	0	0	0	1	0
russiagate rudy giuliani predicts criminal evidence fbi doj official month	none none none none none none none none none	1	0	0	0	0
john mccain aide paper naming christopher steele dossier author	they are questioned by the police annoyed to get their paper published smart gets caught to keep the secret to be a journalist nervous to get paid	0	0	0	0	1
num people shot num fatally graduation party philadelphia	people mourn sad to celebrate dead gets arrested to kill people to get a gun sad to celebrate	0	0	1	0	0
canada responds philippine war threat offer back garbage	people lose money angry to thank personx cautious gets attacked to be a good person to have a job relieved to make a deal	0	0	0	0	1
disgraceful sadiq khan city hall permission massive baby trump blimp fly city trump visit num anniversary d-day	none none none none none none none none none	0	0	0	0	1
history woman fight wear pant	they get hurt annoyed to thank personx smart gets arrested to look good to be in a fight good to be a good citizen	0	0	1	0	0
ex-ministers son num face retrial death three-year-old alfie lamb	none none none none none none none none none	0	0	0	1	0
thousand march romanian capital pride parade	people get killed impressed to enjoy the parade brave gets arrested to show his wealth to go to the parade proud to get out of the country	0	0	0	0	1
forty-five rattlesnake found texas house	they get a new car scared to have a party lucky gets dirty to have fun at the party to be at a bar happy to get out	0	0	1	0	0
malaysia finalize deal china-backed railway project early april	they get a deal happy to thank personx for the deal smart gets a deal on the project to get the money to have the money happy to make a deal	0	0	0	0	1
international relief organization accuses trump administration hypocrisy	people are more informed angry to get away from him wise gets accused to make people understand to be a leader relieved to make sure the situation is under control	0	0	1	0	0
mom suffers severe foot burn stepping sand cold disposable barbecue	gets burned sad to help them careless gets burned to get treatment to go to the beach hurt to get treatment	0	0	0	0	1
trump step war whistleblower air force vet daniel hale arrested leaking drone war info	none none none none none none none none none	1	0	0	0	0
uk highest risk recession num	people are affected by the increase in prices happy to get a better deal irresponsible gets stressed to be safe to have been warned sad to get a better job	0	0	1	0	0
bomb-carrying drone yemen rebel target saudi airport	people die angry to thank personx brave gets shot to be successful to have a plane happy to get away	0	0	0	1	0
man body found wheelie bin waitrose store north london	gets robbed sad to find out what happened lost is found to be found to have lost their wallet sad to get a job	0	0	0	1	0
msnbc deutsch democrat war trump	people get into trouble angry to get their way racist gets into trouble to be a racist to have a reason justified to win	0	0	0	1	0
photo show bad india water crisis	people are affected sad to avoid the situation careless gets criticized to make things worse to have the right information to explain sad to make sure everyone is safe	1	0	0	0	0
chinese woman arrested trump mar-a-lago resort remain custody	gets caught by police sad to be free criminal is convicted of criminal act to be safe to have a court order guilty to be free	0	0	0	0	1
profile chickenshit gop trump spit john mccain american greatness	none none none none none none none none none	0	1	0	0	0
kidding john dean helpfully point fact priority house judiciary dems hearing	none none none none none none none none none	0	0	0	0	1
supreme court affirms exception double jeopardy case implication trump associate	loses the case bad to win fair gets called a racist to be fair to be a lawyer justified to make the case	0	0	1	0	0
kit haringtons brother jon snow joke man speech	gets a bad name happy to laugh funny gets a big mouth to impress others to be a good listener happy to be a success	0	0	1	0	0
ben carson admits black american struggling trump economy	people are more educated annoyed to get a job poor gets stressed to be right to be a businessman sad to get a raise	1	0	0	0	0
dayton police officer run fire shooter	people are hurt scared to call for help brave gets injured to save lives to get in the car scared to save the people	0	0	0	0	1
missouri river flood hit historic native american homeland	people get wet surprised to get out of the river brave gets arrested to be a tourist to go to the river surprised to be safe	1	0	0	0	0
shane rimmer voice thunderbird scott tracy dy aged num	people are surprised annoyed to listen to personx annoying gets scolded to be heard to have been born sad to get a new job	1	0	0	0	0
amazon destroyed retail scrutinized treasury chief mnuchin	gets fired annoyed to file a complaint greedy gets fired to be in charge to have a bad reputation angry to make sure they do not lose money	1	0	0	0	0
chart day q1 growth pretty anemic	they get complimented happy to compliment personx healthy gets complimented to look pretty to have good health happy to get better	0	1	0	0	0
fox news chyron call el salvador guatemala honduras mexican country	people get hurt people to get a new job a representative of the government to get money none to get a ticket happy to get a good deal	1	0	0	0	0
orourke blasted endorsing texas democratic candidate	they get fired happy to get their money racist gets yelled at to vote for a different candidate to be a racist happy to protest	0	0	0	0	1
kickstarter politics wanted change political fundraising worked dead	people are influenced by the new policy happy to vote political gets a raise to change to have a good reason to change good to change the way the people think	1	0	0	0	0
climate change requires big solution baby step	baby is better grateful to thank personx smart is given a raise to be a good person to have a plan happy to be successful	0	0	0	1	0
tv network refusing sell ad anti-abortion movie unplanned	people are being affected by ads annoyed to protest stubborn gets rejected to be a better person to have a product sad to get rid of ads	0	0	0	0	1
morocco claim success slowing migrant voyage europe	they get a good deal impressed to get a better deal rich gets a raise to be rich to be a pilot happy to get rich	0	0	0	1	0
paul mpagi sepuya mine queer history portrait studio	people get into trouble annoyed to get paid smart gets paid to make people believe they are a bad person to have the knowledge of the subject satisfied to make a documentary	1	0	0	0	0
cooking dancing hoping day life smorgasburg food stall	they eat happy to enjoy the night adventurous gets a lot of money to be entertained to go to the restaurant happy to eat	0	0	1	0	0
student reunited mother num year	mother is hugged happy to talk loyal gets called a fraud to be reunited to be in contact with mother happy to go home	0	0	1	0	0
bill maher filmmaker john water brutally troll trump epic smack-down hbos real time	none none none none none none none none none	0	1	0	0	0
easy way stamp festival carbon footprint	people get a bad name annoyed to get rid of him mean gets a new hobby to be a leader to be a bad influence satisfied to get a better job	1	0	0	0	0
simona stuns serena wimbledon game set match halep	none none none none none none none none none	1	0	0	0	0
fox news isnt buying trump obstruction lie mueller report	gets a good grade happy to ask personx questions smart gets accused of lying to be honest to have a good reason satisfied to be correct	0	1	0	0	0
stephen king time susan collins	they go home happy to leave ready gets up to go home to have a job happy to leave the place	0	0	0	0	1
amazon offered job pentagon involved num billion contract sought	gets hired by x grateful to get paid powerful gets fired to be a good friend to be a manager happy to get a new job	0	1	0	0	0
left dump apollo num white male enterprise	people are killed angry to go home careless gets into trouble to be left alone to be in a car happy to get a new job	0	0	0	0	1
